NUMBER,Genus,SPECIES,SUBSPECIES,MORPHOTYPE,HERBARIUM,COLLECTOR,COLNUMBER,COUNTRY,LATITUDE,DLATITUDE,LONGITUDE,DLONGITUDE,ELEVATION,PLHEIGHT,STEMHEIGHT,STEMDIAMETER,INTERNODE,LEAFNUMBER,SHEATH,PETIOLE,RACHISLEN,RACHISWID,NODIVISIONS,BASPINLEN,BASPINWID,BASPINANG,APINLEN,APINWID,APINANG,ORDERS,PROPHYLL,PEDBRACT,DISTANCE,PEDUNCLELEN,PEDUNCLEWID,NORACHILLAE,RACHILLLEN,RACHILLWID,FRUITLEN,FRUITDIAM,STEMBRANCH,INTERNOD,INTERCOLOR,LEAFDIVI,PLICATE,BLADEBASE,PETCOLOR,VEINADAX,VENATION,INFLOBRAN,BRACTS,PROPHYLLS,PROSURFACE,RIDGED,PEDUNCBRACT,RACHSURFACE,RACHRUGOS,RACHNARROW,PITARRANG,PITINSIDE,PROXLIP,PROXRECURV,HOOD,LIPCOLOR,LIPSCUPUL,DISTALIP,PETALS,STAMFLS,STAMENNO,CONNECT,ANTHERS,GYNO,PISTFLS,STAMTUBES,STAMTUBPER,STIPITATE,CONICAL,SPLITTING,SPINY,BUMPY,OPERC,SCULPT,PORES
57,Geonoma,schottiana,,,NY,"Fernandes, H.",3222,Brazil,24.02,-24.03,47.54,-47.9,3,,1.3,,,18,24,30,74,,21,,,,,,,2,30,27.7,25.4,53,6.1,,32,1.6,,,1,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,,2,1,1,,,1,,,,,,,,,
375,Geonoma,schottiana,,,SP,"Fernandes, H.",3230,Brazil,24.16,-24.26,48.02,-48.03,185,,2.5,,,17,,,63.5,4.1,22,,,,27,3,27,2,20.7,19,14,31.5,6.2,10,16.6,1.8,,,1,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
405,Geonoma,schottiana,,,MBML,"Fernandes, H.",3376,Brazil,23.25,-23.41,45.08,-45.13,215,1.7,0.6,,,17,,,60,3.6,19,,0.2,65,,,,1,24,10.5,34,50,2.9,8,14.5,1.5,,,1,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
322,Geonoma,schottiana,,,SPF,"Fiaschi, P.",26,Brazil,24.06,-24.1,49.19,-49.31,,4,,,,20,,,,7,,,0.7,40,,3,14,2,35.5,,,,9.1,,31.5,2,10.3,8.7,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
347,Geonoma,schottiana,,,SPF,"Fiaschi, P.",149,Brazil,23.3,-23.5,45.1,-45.16,,1.9,0.5,,,20,,,60,2.6,22,24,0.2,54,15,1.2,16,2,18.5,15,25.5,41,1.6,9,7.5,1.3,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,2,1,2,,,,,,,,
349,Geonoma,schottiana,,,SPF,"Fiaschi, P.",720,Brazil,22.14,-22.23,41.35,-41.58,20,2.35,1.85,,,15,,,105,7.5,26,53,0.7,59,33,6.8,25,2,,25,18.5,42.5,6.9,,22.5,3,7.4,7,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
360,Geonoma,schottiana,,,SPF,"Fiaschi, P.",913,Brazil,22.19,-22.31,42.17,-42.28,,3,1.5,,,21,,,95,5.6,,37,0.5,76,16.4,2.7,21,2,30.5,24,14.7,37,8.7,,26.5,3.5,,,1,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,,,,,,,,,,
295,Geonoma,schottiana,,,RB,"Forzza, R.",2867,Brazil,22.13,-22.21,42.05,-42.08,509,4,,,,,,,,5.2,29,50,0.4,30,,,,,,,,,,,28.5,1.6,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,,,,,,,,,,
247,Geonoma,schottiana,,,MO,"Gentry, A.",49466,Brazil,22.12,-22.2,41.4,-41.66,10,2,,,,,,,,,25,,,,,,,2,,,,,4.8,21,26,2.1,7.6,5.9,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,,2,1,2,1,1,1,2,2,1,1,1
145,Geonoma,schottiana,,,US,"Glaziou, A.",1178,Brazil,22.3,-22.5,43.11,-43.18,,,,,,,,,,3.3,,,0.3,35,,,,,,,,,,,19.5,1.5,,,,,,2,1,1,2,1,1,,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,,2,1,1,,,1,,,,,,,,,
189,Geonoma,schottiana,,,NY,"Gottsberger, G.",1123671,Brazil,23.51,-23.85,46.09,-46.15,,,,,,,,,,,,,,,,,,2,,,,,4.5,20,17.8,1.4,,,,,,,,,,,,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,1,,,,,,,,,
55,Geonoma,schottiana,,,NY,"Gottsberger, G.",1521671,Brazil,23.51,-23.85,46.09,-46.15,,1.8,,,,,26,69,72,4.9,21,,0.5,54,,2.3,23,2,36,29,33,50,4.6,,18.5,1.6,,,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,,,,,,,,,
50,Geonoma,schottiana,,,NY,"Gottsberger, G.",1522671,Brazil,23.51,-23.85,46.09,-46.15,,,,,,,,,,,,,,,,,,2,32.2,24,37.2,59.5,4.7,,19,1.8,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,,,,,,,,,
147,Geonoma,schottiana,,,US,"Hatschbach, G.",2975,Brazil,25.25,-25.43,49.04,-49.06,,2.5,,,,,,,,,,,,,,,,2,,,,,,,20.5,1.3,,,,,,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,1,,,,,,,,,
148,Geonoma,schottiana,,,US,"Hatschbach, G.",8066,Brazil,25.28,-25.46,48.49,-48.81,,,1.7,,,,,51,63.3,4.9,26,,0.5,,12.5,2,25,2,,,,,5.3,,20.5,1.5,,,,,,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1
215,Geonoma,schottiana,,,F,"Hatschbach, G.",16035,Brazil,25.22,-25.36,49.04,-49.08,,,1.5,,,,,,57,3.9,24,,,,,,,,,,,,,,,1.2,9.7,7.7,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,,,1,1,1,2,2,1,1,1
218,Geonoma,schottiana,,,F,"Hatschbach, G.",35450,Brazil,24.15,-24.25,49.42,-49.7,,,,,,,,,,7.4,,30,0.4,45,,2,20,,36,31,10.5,36.5,7.8,,37,1.9,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,,,,,,,,,,,
245,Geonoma,schottiana,,,MO,"Hatschbach, G.",52769,Brazil,25.54,-25.9,48.4,-48.66,,,1.8,,,,,,,4.8,,25,0.5,47,24.6,2,34,2,,26.4,,,6,24,23,1.7,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,,,,,,,,,,,,
364,Geonoma,schottiana,,,SP,"Hoehne, F.",17391,Brazil,22.34,-22.56,42.42,-42.7,,,,,,,,,80,4.3,25,,0.3,,,,,2,,,,,2.7,18,14,0.7,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
192,Geonoma,schottiana,,,BH,"Koortjvar, B.",,Brazil,23.39,-23.65,46.37,-46.62,,,,,,,,,,,,,,,,,,2,,,,,6.8,,,1.3,7.9,6.8,,,1,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,,1,1,1,2,2,1,1,1
219,Geonoma,schottiana,,,F,"Krapovickas, A.",23181,Brazil,22.55,-22.93,43.13,-43.23,,2,,,,,23.5,87,,5.5,,,,,,,,2,,,14,33,4.5,,24,2.1,9.2,6.7,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,,,,,1,1,1,2,2,1,,
48,Geonoma,schottiana,,,NY,"Krapovickas, A.",23246,Brazil,22.3,-22.5,43.11,-43.18,,,,,,,,,59,3.3,32,,0.4,43,,,,2,28.5,27,12,41.5,4.2,15,24.5,1.8,9.4,6.7,,,,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,,2,,,,2,2,,2,,,,,,,,
216,Geonoma,schottiana,,,F,"Krapovickas, A.",38462,Brazil,27.09,-27.15,48.32,-48.53,,,1.5,,,,,,57,3.8,23,,0.5,35,27,4,22,2,,27.5,,,5.3,20,29.5,1.8,,,,,,2,1,1,2,1,1,2,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,,,,,,,,,,
236,Geonoma,schottiana,,,BH,"Lanna, J.",573,Brazil,23.36,-23.6,45.2,-45.33,,,,,,,,,73,3.8,27,,0.2,,,1,19,2,36.5,24,22.3,42,3.1,15,17,1.2,9.4,7.1,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,,2,,2,1,1,1,2,2,1,1,1
173,Geonoma,schottiana,,,BH,"Lanna, J.",590,Brazil,22.57,-22.95,43.14,-43.23,,,,,,,,,80,5.2,29,,,,,,,2,26.6,,17.7,47,6.4,,23.5,2.4,10.6,8.3,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
180,Geonoma,schottiana,,,BH,"Lanna, J.",884,Brazil,22.56,-22.94,43.21,-43.35,,,,,,,,,,,,,,,,,,,,,,,,,28.2,2,,,,,,2,1,1,2,1,1,,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,,,,,,,,
56,Geonoma,schottiana,,,NY,"Lanna, J.",888,Brazil,22.56,-22.93,43.17,-43.28,,,,,,,,,59,4.5,24,,0.5,,,6,,2,24,19.5,6.8,27.5,7.8,,21.5,2.1,9.2,7.2,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,1,1
46,Geonoma,schottiana,,,NY,"Luederwaldt, H.",12235,Brazil,23.46,-23.76,46.18,-46.3,,,,,,,,,,,,,,,,,,2,,,,,3.4,,20.2,1.6,,,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,1,2,,,,,,,,
178,Geonoma,schottiana,,,BH,"Luetzelburg, P.",20045,Brazil,22.58,-22.98,43.13,-43.23,600,,,,,,,,,4.4,,59,0.4,,,,,,,,,,,,,,,,,,,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
52,Geonoma,schottiana,,,NY,"Maas, P.",3290,Brazil,22.56,-22.93,43.17,-43.28,550,3.5,,,,,,60,,,,28.5,0.7,66,,6,22,2,21.7,17.5,10.7,27,4,17,18,1.4,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,1,,,,,,,,,
177,Geonoma,schottiana,,,BH,"Martins, H.",333,Brazil,22.55,-22.93,43.13,-43.23,,,,,,,,,,,,,,,,,,,,,,,,,20.5,1.7,8.6,6.5,,,,2,1,,,1,,,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
78,Geonoma,schottiana,,,NY,"Noblick, L.",4799,Brazil,18.05,-18.08,39.39,-39.65,,,2.75,,,11,,77,87,7.8,22,48.5,1.2,37,,5.5,20,2,30,,10,29,9.5,,,3.4,10.4,8.1,1,,1,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
434,Geonoma,schottiana,,,FTG,"Poliquesi, C.",630,Brazil,25.05,-25.08,50.09,-50.15,,,,,,,,,,,,,,,,5.2,25,,,,,,,,24,1.3,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
146,Geonoma,schottiana,,,US,"Rambo, B.",42217,Brazil,29.46,-29.76,51.08,-51.15,,,,,,,,,,,,,,,17,4.7,,2,,22,,,4.3,20,21.4,1.8,,,,,,2,1,1,2,1,1,2,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,,,,,,,,
154,Geonoma,schottiana,,,US,"Read, R.",3615,Brazil,22.56,-22.93,43.12,-43.2,,,,,,,,,,,,,,,,,,2,19.2,16.5,9,29,2.5,,26,1.8,9.6,6.9,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1
53,Geonoma,schottiana,,,NY,"Rossato, M.",9,Brazil,29.35,-29.58,50.05,-50.08,,,3.5,,,7,,,100,,,,,,22,2.5,19,2,,,,,4.7,,22,1.7,,,1,,,2,1,1,2,1,1,,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
404,Geonoma,schottiana,,,MBML,"Simonelli, M.",1350,Brazil,19.19,-19.31,40.49,-40.81,868,,,,,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
51,Geonoma,schottiana,,,NY,"Souza, D.",89,Brazil,22.56,-22.93,43.17,-43.28,,,,,,,,,,,,,,,,,,2,35.5,,22.5,32.5,6.2,,26,1.8,,,,,,2,1,,,1,,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,1,,,,,,,,,
414,Geonoma,schottiana,,castelo,MBML,"Chamas, C.",356,Brazil,19.58,-19.96,40.31,-40.51,,,,,,,,,,,,,,,,,,1,,15.2,,,4.2,3,13.5,3.3,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
425,Geonoma,schottiana,,castelo,MBML,"Demuner, V.",4346,Brazil,20.07,-20.11,40.33,-40.55,605,,,,,,,,,3.4,,,,,,,,1,34.5,21.4,41.5,57,1.7,2,18.8,2.6,7.4,6.2,1,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
416,Geonoma,schottiana,,castelo,MBML,"Fernandes, H.",1098,Brazil,19.58,-19.96,40.31,-40.51,700,1.5,,,,,,,64.5,4.6,27,21.5,0.5,90,16,0.8,31,1,29,21.2,46,63,3.5,3,15,2.9,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
408,Geonoma,schottiana,,castelo,MBML,"Fernandes, H.",1603,Brazil,19.58,-19.96,40.31,-40.51,,1.6,,,,,,,51,4.4,19,,0.5,75,,,,1,,12.3,26,36.5,3.8,4,16.5,3,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
410,Geonoma,schottiana,,castelo,MBML,"Fernandes, H.",2609,Brazil,19.54,-19.9,40.37,-40.61,,2,,,,,,,68,4.6,29,,,,,1,21,1,19.5,15,37,47.5,3.7,2,8,3,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
407,Geonoma,schottiana,,castelo,MBML,"Fernandes, H.",3307,Brazil,20.05,-20.08,40.42,-40.7,800,3,,,,,,,57.5,3.9,28,,,,15.5,0.6,,1,26.5,,,,3.5,2,17.5,3.1,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
359,Geonoma,schottiana,,castelo,SPF,"Fiaschi, P.",655,Brazil,20.17,-20.28,40.31,-40.51,620,1.5,0.3,,,15,,,61.5,3.3,31,20,0.2,75,17,0.8,15,1,25.5,21.4,45.5,73.5,2.1,3,19.7,1.9,,,1,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
422,Geonoma,schottiana,,castelo,MBML,"Kollmann, L.",5401,Brazil,19.54,-19.9,40.33,-40.55,800,,0.3,,,,,,44,3.4,13,22,,,17,4,,1,20,12.5,20.3,38.5,1.9,2,15.4,1.6,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
423,Geonoma,schottiana,,castelo,MBML,"Kollmann, L.",9579,Brazil,20.04,-20.06,40.43,-40.71,,2,,,,,24,66,53.5,4,31,20,0.3,,,,,0,31,14,,,2,1,17,2.5,,,,,,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
246,Geonoma,schottiana,,castelo,MO,"Peixoto, A.",3518,Brazil,19.55,-19.91,40.36,-40.6,,1.5,,,,,,,,,,,,,,,,1,,12.5,,,3,3,11,2.3,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,,,,,,,,,,,,
424,Geonoma,schottiana,,castelo,MBML,"Vervloet, R.",3306,Brazil,20.02,-20.03,40.29,-40.48,,,0.5,,,,,,71.5,3.5,23,,,,,,,1,21,15,35,50,3,3,19,2.4,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
81,Geonoma,schottiana,,minas,NY,"Andrade, P.",1430,Brazil,19.59,-19.98,43.51,-43.85,,,,,,,,,,4.9,,,,,19.5,1.4,22,2,,,,,5.9,,17.5,2,12.1,10.6,,,,2,1,1,2,1,1,,,,,,,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
380,Geonoma,schottiana,,minas,SPF,"Campos, M.  T.",13624,Brazil,19.06,-19.1,43.24,-43.4,,2.5,,,,,,,,,,,,,,,,2,16,8.6,11.5,25.5,3.6,44,15.5,1,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,,,,,,,,,,,
412,Geonoma,schottiana,,minas,MBML,"Fernandes, H.",3083,Brazil,21.19,-21.32,46.22,-46.36,,5,1.8,,,24,,,100,7.2,,45.5,0.5,51,25,2,29,2,26,20.3,6.6,27,6.2,36,14,1.3,,,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
323,Geonoma,schottiana,,minas,SPF,"Fiaschi, P.",8,Brazil,20.3,-20.5,43.38,-43.63,1100,,,,,,,,,6.9,31,58,0.4,30,22,2,18,,,,,,,,23.5,2,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
313,Geonoma,schottiana,,minas,SPF,"Fiaschi, P.",422,Brazil,18.06,-18.1,43.08,-43.13,1400,3,1.2,,,11,,,,6,35,40,0.3,35,24,1,7,3,23.5,20.5,11,27.5,8.2,,19,1.1,9.7,8.1,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,2,,,,,2,1,2,1,1,1,2,2,,,
45,Geonoma,schottiana,,minas,NY,"Irwin, H.",28195,Brazil,18.05,-18.08,43.47,-43.78,1200,,1.5,,,,,62.5,,7.6,,46.5,1,25,,,,2,,,11.8,30,,,18,1.5,,,,,,2,1,1,2,1,1,,2,,,,1,2,1,2,2,2,2,1,2,2,1,2,2,,2,1,1,,,1,,,,,,,,,
87,Geonoma,schottiana,,minas,NY,"Kawasaki, L.",974,Brazil,20.08,-20.13,43.3,-43.5,,4,,,,,,,,5.6,,,0.5,35,,2.5,,2,23.5,20.5,17,29,8.6,,20,2,13.4,10.2,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,1,1,1,2,2,1,,
406,Geonoma,schottiana,,minas,MBML,"Leoni, L.",1496,Brazil,20.46,-20.76,42.21,-42.35,,1.6,,,,,,,,,,,,,,10.2,22,2,,,,,5.9,29,21.5,1.3,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
303,Geonoma,schottiana,,minas,SPF,"Marcato, A.",38,Brazil,19.01,-19.01,43.25,-43.41,,6,,,,15,,,,8.9,33,57,0.4,48,36.5,4.5,,,32.5,25.5,,,,,,,10.1,7.9,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
315,Geonoma,schottiana,,minas,SPF,"Marcato, A.",78,Brazil,18.27,-18.45,43.5,-43.5,,5,3,,,8,,,,6.1,,51,1,32,33,5.5,8,,23.2,20,7,26,10.6,,23,1.8,10.1,7.9,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
330,Geonoma,schottiana,,minas,SPF,"Marcato, A.",123,Brazil,18.1,-18.16,43.3,-43.5,930,4,2.5,,,,,,,8.2,38,,0.5,,30.5,1.3,26,,29,24,10,,,,24.5,1.6,8.9,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Geonoma,schottiana,,minas,SPF,"Marcato, A.",201,Brazil,16.35,-16.58,42.56,-42.93,760,4,,,,10,33,46,118,7.2,38,40.5,0.4,57,28,1,24,2,19,14.5,6.5,18,4.7,31,19.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Geonoma,schottiana,,minas,SPF,"Marcato, A.",211,Brazil,17.07,-17.11,43.16,-43.26,,4,2,,,,31,31,93,7.3,33,55.5,0.5,30,,0.7,11,2,25,,6.5,18,7.1,,25,1.2,8.3,7,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
370,Geonoma,schottiana,,minas,SP,"Mello-Silva, R.",1622,Brazil,21.37,-21.61,44.55,-44.91,1400,4,,,,,,,76,4.9,32,29.5,0.4,41,23.5,1,25,2,27.5,,,,6.1,,20,1.5,10.2,8.4,,,,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,1,1,1,2,2,,,
152,Geonoma,schottiana,,minas,US,"Mexia, I.",4664,Brazil,20.45,-20.75,42.52,-42.88,1300,3,,,,,,,,,,,,,,,,,23.2,,,,,,17,2.2,,,,,,2,1,1,2,1,1,,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,,,,2,2,,2,,,,,,,,
439,Geonoma,schottiana,,minas,NY,"Regnell, A.",448,Brazil,21.55,-21.93,46.22,-46.38,,,,,,,,,,,,,,,,,,3,,,5,21.5,6.8,69,16.5,1.6,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
332,Geonoma,schottiana,,minas,SPF,"Scariot, A.",419,Brazil,20.06,-20.1,43.37,-43.61,1450,,,,,,,,,,,,,,,,,2,,,5,25,7.1,,22,1.7,,,,,,2,1,1,2,1,1,2,,,,,,2,1,2,2,2,2,1,2,2,1,2,,,,,,,,,,,,,,,,,
357,Geonoma,schottiana,,x pohliana?,SPF,"Fiaschi, P.",613,Brazil,23.13,-23.21,44.45,-44.75,,3,,,,12,,,69,3.8,5,54,8,28,26,15.5,30,2,22,19,6,19.8,5.7,19,25,2.2,,,,,,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,,2,1,2,,,,,,,,
119,Geonoma,scoparia,,,CR,"Aguilar, G.",889,Costa Rica,8.45,8.75,83.22,-83.36,100,,,,,,10,18,23.2,1.9,3,20.5,1.4,71,15.5,5.5,36,,,,,,3.4,,6,0.5,,,,,,2,1,1,2,1,2,2,,,,,,2,2,1,4,2,2,1,2,1,1,2,,,,,,,,,,,,,,,,,
38,Geonoma,scoparia,,,NY,"de Nevers, G.",7757,Costa Rica,8.41,8.68,83.32,-83.53,250,,2,1.06,1.6,19,14,35.5,29,2,3,20.5,1.5,78,11.5,6.5,39,,7,,,,,,9.5,0.8,5.8,4.7,1,2,3,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,4,2,2,1,2,1,1,2,2,2,,,,2,2,,2,2,2,1,2,2,1,1,1
39,Geonoma,scoparia,,,NY,"Henderson, A.",1813,Costa Rica,8.42,8.7,83.33,-83.55,250,,,1.5,2.5,,,,33.5,2.4,3,30,2.7,66,13.5,8.4,44,4,7.3,,0.6,3.2,3.1,85,6.5,0.7,,,,2,3,2,1,1,2,1,2,2,2,1,2,2,1,2,2,1,4,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,,,,,,,,,
120,Geonoma,scoparia,,,CR,"Herrera, G.",4820,Costa Rica,8.42,8.7,83.32,-83.53,250,,3,0.99,0.8,12,,,31,2.2,3,24,3.5,72,13.5,7.5,39,,7.2,7,0.2,,,,,,,,1,2,3,2,1,1,2,1,2,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,Geonoma,scoparia,,,CR,"Huber, W.",149,Costa Rica,8.41,8.68,83.13,-83.21,300,3,,,,,9.5,20,29.5,2.5,3,23.5,2.6,65,15,7,34,4,,,0.2,2.7,3.6,138,10,0.4,,,,,,2,1,1,2,1,2,2,,,,,,2,2,1,4,2,2,1,2,1,1,2,2,2,,,,,2,,2,,,,,,,,
122,Geonoma,scoparia,,,CR,"Rivera, G.",2337,Costa Rica,8.33,8.55,83.06,-83.1,300,,,,,,,,30,2.6,3,24,1.5,76,,9.2,37,,,,,,,,13.5,0.5,6.1,4.7,,,,2,1,1,2,1,2,2,,,,,,2,2,1,4,2,2,1,2,1,1,2,2,2,,,,,2,,2,2,2,1,2,2,1,,
118,Geonoma,scoparia,,,CR,"Suarez, E.",3481,Costa Rica,8.41,8.68,83.13,-83.21,160,,,,,,,,29,2.4,3,,,,16.5,6.7,34,4,,,0.2,2.5,3.1,113,9.2,0.5,,,,,,2,1,1,2,1,2,2,,,,,,2,2,1,4,2,2,1,2,1,1,2,2,2,2,1,1,,,,,,,,,,,,
121,Geonoma,scoparia,,,CR,"Zamora, N.",1761,Costa Rica,8.39,8.65,83.09,-83.15,350,2,,0.84,1,,9.5,23,26.5,2.3,3,23.5,1,76,12.5,6.5,37,,6.5,,,,,,9,1,,,,2,3,2,1,1,2,1,2,2,2,1,2,2,,2,2,1,4,2,2,1,2,1,1,2,2,2,,,,,2,,,2,2,1,2,2,1,,
